Alter;Geschlecht;Größe;Gewicht;Alkohol;Fastfood;Gemüse;Hauptmahlzeiten;Kalorienzählen;Rauchen;Wasser;Familie;Aktivität;Bildschirmzeit;Zwischenmahlzeit;Transportmittel;Gewichtsklasse
24;m;1,77;97,4;nie;ja;2;3;nein;nein;2,97;ja;2,4916;1,366;manchmal;ÖPV;Adipositas_I
23;m;1,76;97,8;nie;ja;2;3;nein;nein;2,99;ja;2,4299;1,978;manchmal;ÖPV;Adipositas_I
35;m;1,78;102,3;manchmal;ja;2,79;1,11;nein;nein;3;ja;2,7103;0,5722;manchmal;PKW;Adipositas_I
31;m;1,81;105,3;manchmal;ja;2,4;2,04;nein;nein;2,66;ja;1,062;1,7711;manchmal;PKW;Adipositas_I
23;w;1,61;83;nie;ja;2,15;2,99;nein;nein;2,77;ja;2,0852;0;manchmal;ÖPV;Adipositas_I
23;w;1,63;83,1;nie;ja;2,98;1,63;nein;nein;2,84;ja;1,0915;0,8895;manchmal;ÖPV;Adipositas_I
23;w;1,63;83;manchmal;ja;2,27;1;nein;nein;2,27;ja;0,9465;1,7311;manchmal;ÖPV;Adipositas_I
22;w;1,61;82,5;manchmal;ja;1,56;1;nein;nein;2,37;ja;0,288;2;manchmal;ÖPV;Adipositas_I
41;w;1,57;81,1;manchmal;ja;2,15;2,98;nein;nein;1,51;ja;0;0;manchmal;PKW;Adipositas_I
41;w;1,55;80;manchmal;ja;2;3;nein;nein;1,33;ja;0;0;manchmal;PKW;Adipositas_I
29;m;1,68;90;manchmal;ja;2,09;2,64;nein;nein;2,77;ja;1,2525;0;manchmal;PKW;Adipositas_I
31;m;1,69;90;manchmal;ja;2,18;2,73;nein;nein;2,78;ja;1,4541;0;manchmal;PKW;Adipositas_I
23;w;1,58;78;nie;ja;2;1;nein;nein;2;ja;0,8761;0;manchmal;ÖPV;Adipositas_I
24;w;1,59;79,1;nie;ja;2;1;nein;nein;2;ja;0,8524;0;manchmal;ÖPV;Adipositas_I
17;m;1,71;99,9;nie;ja;2;3;nein;nein;2;ja;0,0675;0,8941;manchmal;ÖPV;Adipositas_I
18;m;1,72;99,4;nie;ja;2;3;nein;nein;2;ja;1,5794;0,8399;manchmal;ÖPV;Adipositas_I
23;w;1,62;82;nie;ja;1,83;1;nein;nein;2;ja;0;0,4593;manchmal;ÖPV;Adipositas_I
23;w;1,62;82;nie;ja;1,75;1;nein;nein;2;ja;0;0,3019;manchmal;ÖPV;Adipositas_I
19;m;1,86;112,9;manchmal;ja;2;2,43;nein;nein;2,57;ja;1;2;manchmal;ÖPV;Adipositas_I
21;m;1,86;118,2;manchmal;ja;2;3;nein;nein;3;ja;0,7886;1,22;manchmal;ÖPV;Adipositas_I
19;w;1,68;90,7;manchmal;ja;1,52;3;nein;nein;1,38;ja;0,1304;1;manchmal;ÖPV;Adipositas_I
21;w;1,72;92,9;manchmal;ja;1,16;3;nein;nein;1,16;ja;0;0,3209;manchmal;ÖPV;Adipositas_I
23;m;1,8;106,5;manchmal;ja;2,12;3;nein;nein;2,42;ja;0,2952;0,5699;manchmal;ÖPV;Adipositas_I
22;m;1,82;106;manchmal;ja;2;3;nein;nein;2,75;ja;0;0,809;manchmal;ÖPV;Adipositas_I
21;m;1,79;105;manchmal;ja;2,26;3;nein;nein;1,03;ja;0,2688;0,0778;manchmal;ÖPV;Adipositas_I
22;m;1,78;105;manchmal;ja;2,04;3;nein;nein;2,36;ja;0,3494;0;manchmal;ÖPV;Adipositas_I
18;m;1,78;109,2;nie;ja;2;1,87;nein;nein;2,44;ja;1;0,8023;manchmal;ÖPV;Adipositas_I
18;m;1,84;109,2;nie;ja;2;1,55;nein;nein;2,19;ja;1;1,6769;manchmal;ÖPV;Adipositas_I
19;w;1,63;82;nie;ja;2,84;2,94;nein;nein;1;ja;0;1,5544;manchmal;ÖPV;Adipositas_I
18;w;1,65;82,3;nie;ja;2,86;3;nein;nein;1,88;ja;0,6316;0,1864;manchmal;ÖPV;Adipositas_I
22;m;1,75;105;manchmal;ja;2,87;3;nein;nein;2,63;ja;1;0;manchmal;ÖPV;Adipositas_I
22;m;1,76;105;manchmal;ja;2,28;3;nein;nein;2,1;ja;1;0;manchmal;ÖPV;Adipositas_I
20;m;1,94;121,7;manchmal;ja;2;3;nein;nein;3;ja;1;1,0148;manchmal;ÖPV;Adipositas_I
20;m;1,98;120,7;manchmal;ja;2;3;nein;nein;3;ja;0,767;1;manchmal;ÖPV;Adipositas_I
39;w;1,59;80;manchmal;ja;2,02;1,24;nein;nein;1,93;ja;1,968;0;manchmal;PKW;Adipositas_I
38;w;1,6;80;manchmal;ja;2,02;1,17;nein;nein;1,97;ja;1,9033;0;manchmal;PKW;Adipositas_I
19;m;1,7;98,3;nie;ja;2;2,39;nein;nein;2;ja;0;1,1199;manchmal;ÖPV;Adipositas_I
17;m;1,71;99,5;nie;ja;2;3;nein;nein;2;ja;1,7321;0,0486;manchmal;ÖPV;Adipositas_I
39;w;1,53;75,2;manchmal;ja;2;3;nein;nein;1,08;ja;0;0;manchmal;PKW;Adipositas_I
39;w;1,5;76,6;manchmal;ja;2;3;nein;nein;1;ja;0;0;manchmal;PKW;Adipositas_I
18;m;1,78;108,4;nie;ja;2;2,48;nein;nein;2,66;ja;1;0,1699;manchmal;ÖPV;Adipositas_I
18;m;1,79;108,2;nie;ja;2;2,48;nein;nein;2,97;ja;1;0,4346;manchmal;ÖPV;Adipositas_I
30;m;1,81;109,4;manchmal;ja;2,41;2,07;nein;nein;1,8;ja;1,2345;0,1787;manchmal;PKW;Adipositas_I
31;m;1,79;109,6;manchmal;ja;2,21;2,28;nein;nein;1,18;ja;1,7718;0,5377;manchmal;PKW;Adipositas_I
18;w;1,69;90;manchmal;ja;2,74;3;nein;nein;2;ja;1,3527;0,4685;manchmal;ÖPV;Adipositas_I
18;w;1,7;91,5;manchmal;ja;1,9;3;nein;nein;1,44;ja;0,9529;0,8388;manchmal;ÖPV;Adipositas_I
31;m;1,67;89,7;manchmal;ja;2,27;1,05;nein;nein;1,36;ja;1,4824;0;manchmal;PKW;Adipositas_I
29;m;1,67;89;manchmal;ja;1,9;3;nein;nein;1,19;ja;0,0115;0;manchmal;PKW;Adipositas_I
18;w;1,65;84,2;nie;ja;2,86;3;nein;nein;1;ja;1,0205;0,7861;manchmal;ÖPV;Adipositas_I
18;w;1,65;84,9;nie;ja;2;3;nein;nein;1,04;ja;1;0;manchmal;ÖPV;Adipositas_I
21;m;1,7;98;nie;ja;2;1,66;nein;nein;2;ja;0;1,8659;manchmal;ÖPV;Adipositas_I
21;m;1,69;99,5;nie;ja;2;1,67;nein;nein;2;ja;0;1,9462;manchmal;ÖPV;Adipositas_I
18;w;1,62;82,4;nie;ja;2,34;3;nein;nein;1,66;ja;1,0069;0,5485;manchmal;ÖPV;Adipositas_I
18;w;1,63;82,5;nie;ja;2,92;3;nein;nein;1;ja;1,0002;0,9056;manchmal;ÖPV;Adipositas_I
20;m;1,84;105,3;nie;ja;2;3;nein;nein;2,79;ja;2,2194;0,2029;manchmal;ÖPV;Adipositas_I
21;m;1,8;103,7;nie;ja;2;3;nein;nein;2,4;ja;2,892;0;manchmal;ÖPV;Adipositas_I
26;m;1,82;105,1;manchmal;ja;3;3;nein;nein;2,11;ja;1,8909;1,5848;manchmal;ÖPV;Adipositas_I
26;m;1,83;105,5;manchmal;ja;3;3;nein;nein;2,48;ja;1,7968;1,5966;manchmal;ÖPV;Adipositas_I
26;m;1,83;105,4;manchmal;ja;3;3;nein;nein;2,22;ja;1,7816;1,5941;manchmal;ÖPV;Adipositas_I
26;m;1,82;105,8;manchmal;ja;2,93;3;nein;nein;2,15;ja;1,1661;1,5098;manchmal;ÖPV;Adipositas_I
30;m;1,83;105,2;manchmal;ja;2,81;3;nein;nein;1,88;ja;2;0,7078;manchmal;PKW;Adipositas_I
33;m;1,78;103,8;manchmal;ja;2,9;1,73;nein;nein;2,6;ja;2,114;0,5848;manchmal;PKW;Adipositas_I
39;m;1,78;103,6;häufig;ja;2,85;1,93;nein;nein;2,64;ja;2,9999;1;manchmal;PKW;Adipositas_I
40;m;1,78;96,3;häufig;ja;2,25;2,48;nein;nein;2,92;ja;2,1654;0,616;manchmal;PKW;Adipositas_I
33;w;1,56;77,6;manchmal;ja;2,02;2,09;nein;nein;1,51;ja;0;0;manchmal;PKW;Adipositas_I
26;w;1,56;78,4;manchmal;ja;2,11;1,23;nein;nein;1,81;ja;0;0;manchmal;PKW;Adipositas_I
23;w;1,6;80,7;nie;ja;1,52;1;nein;nein;2;ja;0;1,094;manchmal;ÖPV;Adipositas_I
25;w;1,62;81,7;nie;ja;2,26;1,37;nein;nein;1,95;ja;0;0,0786;manchmal;ÖPV;Adipositas_I
43;w;1,57;81,9;nie;ja;2,52;1,33;nein;nein;1,87;ja;1,0485;0;manchmal;PKW;Adipositas_I
44;w;1,58;81;nie;ja;2,19;2,9;nein;nein;2,47;ja;0,2561;0;manchmal;PKW;Adipositas_I
43;w;1,58;81,9;nie;ja;2,77;1,32;nein;nein;1,89;ja;0,9906;0;manchmal;PKW;Adipositas_I
40;w;1,57;80,1;nie;ja;2,07;2,98;nein;nein;1,47;ja;0;0;manchmal;PKW;Adipositas_I
23;w;1,63;82;manchmal;ja;1,92;1,36;nein;nein;2;ja;0;1,3829;manchmal;ÖPV;Adipositas_I
23;w;1,62;82,3;manchmal;ja;1,97;1;nein;nein;2,55;ja;0,2493;1,5167;manchmal;ÖPV;Adipositas_I
23;w;1,61;82,6;manchmal;ja;2,96;1;nein;nein;2,98;ja;0,7421;2;manchmal;ÖPV;Adipositas_I
23;w;1,63;82,4;manchmal;ja;2,64;1,02;nein;nein;2,02;ja;0,2447;0,2892;manchmal;ÖPV;Adipositas_I
23;m;1,73;98;nie;ja;2;2,99;nein;nein;2,36;ja;2,4924;1,6325;manchmal;ÖPV;Adipositas_I
23;m;1,73;98,4;nie;ja;2;2,99;nein;nein;2,33;ja;2,2366;1,5294;manchmal;ÖPV;Adipositas_I
21;w;1,65;88,1;nie;ja;2,87;1;nein;nein;3;ja;1,3226;1;manchmal;ÖPV;Adipositas_I
21;w;1,65;88;nie;ja;2,48;1;nein;nein;3;ja;1,7517;1;manchmal;ÖPV;Adipositas_I
23;w;1,67;86;nie;ja;2,29;2,59;nein;nein;2,51;ja;0,3123;1;manchmal;ÖPV;Adipositas_I
23;w;1,67;85,6;nie;ja;2,07;1,77;nein;nein;2,43;ja;0,0351;1;manchmal;ÖPV;Adipositas_I
23;w;1,61;84,2;nie;ja;2,14;2,99;nein;nein;2,52;ja;2,1114;0,0135;manchmal;ÖPV;Adipositas_I
23;w;1,65;84,1;nie;ja;2,33;1,5;nein;nein;2,78;ja;0,7824;0,1677;manchmal;ÖPV;Adipositas_I
39;w;1,53;77,6;manchmal;ja;2;3;nein;nein;1,19;ja;0;0;manchmal;PKW;Adipositas_I
37;w;1,52;76,2;manchmal;ja;2;2,99;nein;nein;1,6;ja;1,3359;0;manchmal;PKW;Adipositas_I
23;m;1,7;95;nie;ja;2;3;nein;nein;2,13;ja;1,0302;1,0828;manchmal;ÖPV;Adipositas_I
23;m;1,72;94,7;nie;ja;2;3;nein;nein;2,18;ja;1,9324;0,2128;manchmal;ÖPV;Adipositas_I
23;m;1,77;96,1;nie;ja;2;3;nein;nein;3;ja;3;2;manchmal;ÖPV;Adipositas_I
24;m;1,78;97,8;nie;ja;2;3;nein;nein;3;ja;3;2;manchmal;ÖPV;Adipositas_I
22;w;1,64;88,1;nie;ja;2,69;1;nein;nein;3;ja;1,2014;1,6124;manchmal;ÖPV;Adipositas_I
21;w;1,64;88,1;nie;ja;2,61;1;nein;nein;3;ja;1,2692;1,4606;manchmal;ÖPV;Adipositas_I
18;w;1,64;82,1;nie;ja;2,67;3;nein;nein;1,17;ja;0,8864;1,2527;manchmal;ÖPV;Adipositas_I
19;w;1,65;82;nie;ja;3;3;nein;nein;1;ja;0,2152;1,1959;manchmal;ÖPV;Adipositas_I
26;m;1,78;106,5;manchmal;ja;3;3;nein;nein;1,91;ja;1,9111;1,0324;manchmal;ÖPV;Adipositas_I
26;m;1,81;107,6;manchmal;ja;2,92;3;nein;nein;2,87;ja;0,1818;0,1335;manchmal;ÖPV;Adipositas_I
40;w;1,56;77,6;manchmal;ja;2;3;nein;nein;1,57;ja;0;0;manchmal;PKW;Adipositas_I
38;w;1,56;77,7;manchmal;ja;2;3;nein;nein;1,44;ja;0;0;manchmal;PKW;Adipositas_I
24;m;1,65;91,2;nie;ja;1,49;3;nein;nein;1,01;ja;0,9227;0,7332;manchmal;PKW;Adipositas_I
23;m;1,68;91,1;nie;ja;1,22;3;nein;nein;1,05;ja;0,521;0,616;manchmal;PKW;Adipositas_I
38;w;1,55;80;manchmal;ja;2,67;1,14;nein;nein;1,4;ja;1,6489;0;manchmal;PKW;Adipositas_I
38;w;1,56;80;manchmal;ja;2,57;2,46;nein;nein;1,57;ja;0,3591;0;manchmal;PKW;Adipositas_I
32;m;1,67;90;manchmal;ja;2,95;1,78;nein;nein;2,21;ja;1,9927;0;manchmal;PKW;Adipositas_I
30;m;1,68;90;manchmal;ja;2,1;2,38;nein;nein;2,22;ja;1,5218;0;manchmal;PKW;Adipositas_I
22;m;1,66;94,3;nie;ja;2;2,98;nein;nein;2;ja;0;1,3932;manchmal;ÖPV;Adipositas_I
22;m;1,67;94,5;nie;ja;2;2,97;nein;nein;2;ja;0;1,2925;manchmal;ÖPV;Adipositas_I
40;m;1,79;100,4;häufig;ja;2,87;1,79;nein;nein;2,69;ja;2,5457;0,9039;manchmal;PKW;Adipositas_I
37;m;1,78;98,8;häufig;ja;2,54;1,12;nein;nein;2,93;ja;2,7873;0,7329;manchmal;PKW;Adipositas_I
23;m;1,75;95,3;nie;ja;2;3;nein;nein;2,53;ja;2,8912;1,2871;manchmal;ÖPV;Adipositas_I
23;m;1,75;95,3;nie;ja;2;3;nein;nein;3;ja;3;2;manchmal;ÖPV;Adipositas_I
22;m;1,72;98,6;nie;ja;2;2,98;nein;nein;2,26;ja;2,8197;2;manchmal;ÖPV;Adipositas_I
22;m;1,74;98,2;nie;ja;2;2,98;nein;nein;2,67;ja;2,4623;1,4024;manchmal;ÖPV;Adipositas_I
37;m;1,79;101,3;manchmal;ja;2,22;1,58;nein;nein;2,79;ja;2,3521;0,3178;manchmal;PKW;Adipositas_I
38;m;1,79;99,2;manchmal;ja;2,05;1,87;nein;nein;2,86;ja;2,0053;0,1054;manchmal;PKW;Adipositas_I
22;w;1,61;83,8;nie;ja;2,09;2,74;nein;nein;2,26;ja;2,2305;0,1953;manchmal;ÖPV;Adipositas_I
23;w;1,6;82;nie;ja;1,12;1,01;nein;nein;2,04;ja;1,8467;1,4261;manchmal;ÖPV;Adipositas_I
22;w;1,61;82,5;nie;ja;2,05;2,62;nein;nein;2,28;ja;2,0529;0,8962;manchmal;ÖPV;Adipositas_I
22;w;1,61;82,4;nie;ja;1,88;2,81;nein;nein;2,31;ja;2,1468;0,1961;manchmal;ÖPV;Adipositas_I
23;w;1,66;82,6;manchmal;ja;1,2;1,36;nein;nein;2,77;ja;0,1283;1,6595;manchmal;ÖPV;Adipositas_I
23;w;1,66;82,5;manchmal;ja;2,74;1,48;nein;nein;2,68;ja;0,0653;0,407;manchmal;ÖPV;Adipositas_I
39;w;1,55;80;manchmal;ja;2,74;1,13;nein;nein;1,39;ja;1,667;0;manchmal;PKW;Adipositas_I
41;w;1,55;80;manchmal;ja;2;1,1;nein;nein;1,69;ja;1,8747;0;manchmal;PKW;Adipositas_I
41;w;1,53;79,8;manchmal;ja;2;3;nein;nein;1;ja;0;0;manchmal;PKW;Adipositas_I
39;w;1,52;79,8;manchmal;ja;2;3;nein;nein;1,1;ja;0;0;manchmal;PKW;Adipositas_I
26;m;1,66;90;manchmal;ja;2;3;nein;nein;3;ja;0,4136;0,9209;manchmal;PKW;Adipositas_I
27;m;1,67;90;manchmal;ja;2;3;nein;nein;3;ja;0,8849;0,1223;manchmal;PKW;Adipositas_I
24;w;1,58;78,1;nie;ja;2;1;nein;nein;2;ja;0,0578;0;manchmal;ÖPV;Adipositas_I
24;w;1,56;80,5;nie;ja;2;1;nein;nein;2;ja;0,3897;0;manchmal;ÖPV;Adipositas_I
21;m;1,78;103;nie;ja;2;3;nein;nein;1,62;ja;0,5716;0;manchmal;ÖPV;Adipositas_I
22;m;1,78;103,6;nie;ja;2,12;3;nein;nein;2,5;ja;1,2076;0;manchmal;ÖPV;Adipositas_I
23;m;1,75;96,9;nie;ja;2;3;nein;nein;2,71;ja;2,641;1,2247;manchmal;ÖPV;Adipositas_I
22;m;1,74;96,7;nie;ja;2;3;nein;nein;2,7;ja;2,6149;1,2295;manchmal;ÖPV;Adipositas_I
23;w;1,57;79;nie;ja;2;1;nein;nein;2;ja;0,4026;0;manchmal;ÖPV;Adipositas_I
24;w;1,59;80,6;nie;ja;2;1;nein;nein;2;ja;0,0115;0;manchmal;ÖPV;Adipositas_I
21;m;1,8;105,7;manchmal;ja;2;3;nein;nein;2,29;ja;0,0011;0,5441;manchmal;ÖPV;Adipositas_I
21;m;1,79;105,6;manchmal;ja;2;3;nein;nein;1,03;ja;0,002;0,1756;manchmal;ÖPV;Adipositas_I
22;m;1,87;115,6;manchmal;ja;2;2,36;nein;nein;2,52;ja;0,9823;1,1575;manchmal;ÖPV;Adipositas_I
18;m;1,86;111,2;manchmal;ja;2;1,71;nein;nein;2,04;ja;1;2;manchmal;ÖPV;Adipositas_I
18;w;1,69;90;manchmal;ja;2,64;3;nein;nein;1,9;ja;1,6457;0,3635;manchmal;ÖPV;Adipositas_I
18;w;1,68;90,9;manchmal;ja;2,39;3;nein;nein;1,78;ja;0,743;0,9202;manchmal;ÖPV;Adipositas_I
20;w;1,74;93,9;manchmal;ja;2;3;nein;nein;1,03;ja;0,5848;0,5183;manchmal;ÖPV;Adipositas_I
18;w;1,69;92,5;manchmal;ja;2,11;3;nein;nein;1,38;ja;1,0305;0,8314;manchmal;ÖPV;Adipositas_I
22;m;1,79;105,1;manchmal;ja;2,25;3;nein;nein;2,52;ja;0,5822;0,1757;manchmal;ÖPV;Adipositas_I
23;m;1,74;105;manchmal;ja;2,39;3;nein;nein;2,01;ja;0,9788;0,4132;manchmal;ÖPV;Adipositas_I
22;m;1,8;106,3;manchmal;ja;2,35;3;nein;nein;2,1;ja;0,5446;0,6769;manchmal;ÖPV;Adipositas_I
23;m;1,77;106;manchmal;ja;2,31;3;nein;nein;2,07;ja;0,6145;0,5795;manchmal;ÖPV;Adipositas_I
21;m;1,78;105;manchmal;ja;2;3;nein;nein;1,23;ja;0,0084;0;manchmal;ÖPV;Adipositas_I
21;m;1,78;102,9;manchmal;ja;2;3;nein;nein;1,61;ja;1,2517;0;manchmal;ÖPV;Adipositas_I
22;m;1,79;106,3;manchmal;ja;2,49;3;nein;nein;2,65;ja;0,1125;0,7563;manchmal;ÖPV;Adipositas_I
22;m;1,82;105,5;manchmal;ja;2,08;3;nein;nein;2,9;ja;0,0628;0,2618;manchmal;ÖPV;Adipositas_I
18;m;1,81;108,8;nie;ja;2;1,25;nein;nein;2,42;ja;1;1,5467;manchmal;ÖPV;Adipositas_I
18;m;1,81;108,8;nie;ja;2;1,25;nein;nein;2,12;ja;1;0,7411;manchmal;ÖPV;Adipositas_I
18;m;1,81;108,9;nie;ja;2;1,2;nein;nein;2,36;ja;1;1,4757;manchmal;ÖPV;Adipositas_I
18;m;1,8;108,9;nie;ja;2;1,19;nein;nein;2,43;ja;1;1,5415;manchmal;ÖPV;Adipositas_I
19;w;1,63;82;manchmal;ja;2,81;2,88;nein;nein;1;ja;0;1,3766;manchmal;ÖPV;Adipositas_I
19;w;1,62;82,9;manchmal;ja;1,28;2,92;nein;nein;1,4;ja;0,5525;1,5604;manchmal;ÖPV;Adipositas_I
23;w;1,62;81,3;nie;ja;2,4;1,07;nein;nein;1,98;ja;0,0226;0,0613;manchmal;ÖPV;Adipositas_I
23;w;1,62;82,6;nie;ja;2,66;1,42;nein;nein;2,38;ja;0,2563;0,5982;manchmal;ÖPV;Adipositas_I
22;m;1,77;105;manchmal;ja;2,69;3;nein;nein;2,65;ja;1;0;manchmal;ÖPV;Adipositas_I
22;m;1,81;105,7;manchmal;ja;2,06;3;nein;nein;2,89;ja;0,9034;0,1445;manchmal;ÖPV;Adipositas_I
21;m;1,88;117,5;manchmal;ja;2;2,18;nein;nein;2,33;ja;0,8914;1,2237;manchmal;ÖPV;Adipositas_I
20;m;1,88;112,9;manchmal;ja;2;2,15;nein;nein;2,53;ja;0,9176;1,2858;manchmal;ÖPV;Adipositas_I
22;m;1,93;118,2;manchmal;ja;2;3;nein;nein;3;ja;0,7436;1;manchmal;ÖPV;Adipositas_I
21;m;1,86;115,4;manchmal;ja;2;3;nein;nein;3;ja;0,9876;1,9145;manchmal;ÖPV;Adipositas_I
39;w;1,57;80;manchmal;ja;2,03;1,05;nein;nein;1,94;ja;1,9833;0;manchmal;PKW;Adipositas_I
38;w;1,57;80;manchmal;ja;2;1,97;nein;nein;1,94;ja;1,6493;0;manchmal;PKW;Adipositas_I
38;w;1,52;77;manchmal;ja;2;2,88;nein;nein;1,62;ja;0,1202;0;manchmal;PKW;Adipositas_I
37;w;1,55;76,1;manchmal;ja;2;2,77;nein;nein;1,55;ja;1,35;0;manchmal;PKW;Adipositas_I
19;m;1,71;96,6;nie;ja;2;2,97;nein;nein;2;ja;0;0,467;manchmal;ÖPV;Adipositas_I
17;m;1,72;97,4;nie;ja;2;3;nein;nein;2;ja;0;0,9317;manchmal;ÖPV;Adipositas_I
39;w;1,56;76,7;manchmal;ja;2;3;nein;nein;1,44;ja;0;0;manchmal;PKW;Adipositas_I
37;w;1,5;75,3;manchmal;ja;2;3;nein;nein;1,76;ja;0;0;manchmal;PKW;Adipositas_I
41;w;1,54;77,1;manchmal;ja;2;3;nein;nein;2,09;ja;0;0;manchmal;PKW;Adipositas_I
44;w;1,59;77;manchmal;ja;2;3;nein;nein;2,81;ja;0;0;manchmal;PKW;Adipositas_I
18;m;1,79;108;nie;ja;2;2,38;nein;nein;2,62;ja;1;0,6525;manchmal;ÖPV;Adipositas_I
18;m;1,78;108;nie;ja;2;2,66;nein;nein;2,3;ja;1;0,5527;manchmal;ÖPV;Adipositas_I
18;m;1,8;108,3;nie;ja;2;1,94;nein;nein;2,71;ja;1;1,4259;manchmal;ÖPV;Adipositas_I
18;m;1,8;108,3;nie;ja;2;1,71;nein;nein;2,53;ja;1;0,6454;manchmal;ÖPV;Adipositas_I
29;m;1,8;108,2;manchmal;ja;2,39;2,88;nein;nein;2,14;ja;1,1449;1,7675;manchmal;PKW;Adipositas_I
28;m;1,83;107,1;manchmal;ja;2,47;2,94;nein;nein;2,48;ja;1,0018;1,6703;manchmal;PKW;Adipositas_I
18;w;1,69;89,9;nie;ja;2,82;3;nein;nein;1,99;ja;1,493;0;manchmal;ÖPV;Adipositas_I
18;w;1,67;85,6;nie;ja;2,08;3;nein;nein;1,18;ja;1,1718;0;manchmal;ÖPV;Adipositas_I
23;m;1,65;93,3;nie;ja;1,37;3;nein;nein;1,95;ja;0,1047;0,2218;manchmal;PKW;Adipositas_I
24;m;1,66;90,7;nie;ja;1,71;3;nein;nein;1,16;ja;0,459;0,8855;manchmal;PKW;Adipositas_I
29;m;1,64;89,4;manchmal;ja;1,33;3;nein;nein;1,88;ja;0,322;0;manchmal;PKW;Adipositas_I
28;m;1,67;90;manchmal;ja;1,96;3;nein;nein;2,65;ja;0,5693;0,319;manchmal;PKW;Adipositas_I
18;w;1,62;83,1;nie;ja;2,98;3;nein;nein;1,02;ja;1,0257;0,313;manchmal;ÖPV;Adipositas_I
18;w;1,6;82,4;nie;ja;2,32;3;nein;nein;1,11;ja;0,6921;0,304;manchmal;ÖPV;Adipositas_I
21;m;1,7;96,7;nie;ja;2;2,96;nein;nein;2,62;ja;0,9817;1,3554;manchmal;ÖPV;Adipositas_I
21;m;1,71;95;nie;ja;2;2,97;nein;nein;2;ja;0;1,3315;manchmal;ÖPV;Adipositas_I
20;m;1,7;98,6;nie;ja;2;2,39;nein;nein;2;ja;0;1,8093;manchmal;ÖPV;Adipositas_I
21;m;1,71;99,9;nie;ja;2;1,29;nein;nein;2;ja;0;1,9177;manchmal;ÖPV;Adipositas_I
19;w;1,61;82,2;nie;ja;1,26;2,93;nein;nein;1,17;ja;0,1334;0,9517;manchmal;ÖPV;Adipositas_I
19;w;1,61;82;nie;ja;2,77;3;nein;nein;1,05;ja;0,1926;0,7204;manchmal;ÖPV;Adipositas_I
19;m;1,8;104,4;nie;ja;2;3;nein;nein;3;ja;2,2405;0;manchmal;ÖPV;Adipositas_I
20;m;1,79;104,2;nie;ja;2;3;nein;nein;2,15;ja;1,606;0;manchmal;ÖPV;Adipositas_I
30;m;1,76;112,3;nie;ja;2,32;3;nein;nein;2,15;ja;0;1,1081;manchmal;PKW;Adipositas_II
25;m;1,79;115,1;nie;ja;1,59;3;nein;nein;2,12;ja;1,5411;0;manchmal;PKW;Adipositas_II
37;m;1,7;107,9;nie;ja;2,55;3,99;nein;nein;1;ja;1,9766;0;manchmal;ÖPV;Adipositas_II
33;m;1,7;102,8;nie;ja;2,8;2,13;nein;nein;1;ja;1,9893;0;manchmal;ÖPV;Adipositas_II
28;m;1,91;128,8;manchmal;ja;2,21;3;nein;nein;1,81;ja;1,9498;0;manchmal;ÖPV;Adipositas_II
30;m;1,82;122,1;manchmal;ja;2;3;nein;nein;1,98;ja;0,7933;0;manchmal;ÖPV;Adipositas_II
27;m;1,77;118,2;manchmal;nein;2,18;3;nein;nein;2,28;ja;0,6818;0;manchmal;PKW;Adipositas_II
34;m;1,77;120,2;manchmal;nein;2,96;3;nein;nein;2,17;ja;1,0979;0;manchmal;PKW;Adipositas_II
26;m;1,77;116,2;manchmal;ja;2,44;3;nein;nein;2,17;ja;0;1,929;manchmal;ÖPV;Adipositas_II
28;m;1,79;112,7;manchmal;ja;1,99;3;nein;nein;2;ja;0;0,293;manchmal;ÖPV;Adipositas_II
28;m;1,83;120,9;manchmal;ja;3;3;nein;nein;3;ja;0,6914;1,4155;manchmal;ÖPV;Adipositas_II
25;m;1,89;121,3;manchmal;ja;2,41;3;nein;nein;2,85;ja;1,3201;0;manchmal;ÖPV;Adipositas_II
31;m;1,75;120;manchmal;ja;2,76;3;nein;ja;2,17;ja;1,0795;1,3582;manchmal;PKW;Adipositas_II
31;m;1,87;128,9;manchmal;ja;2,96;3;nein;ja;1,28;ja;0,9019;1,875;manchmal;PKW;Adipositas_II
25;m;1,76;112,3;manchmal;ja;1,37;3;nein;nein;2;ja;1,5966;0,0026;manchmal;ÖPV;Adipositas_II
25;m;1,76;117,3;manchmal;ja;1,39;3;nein;nein;2;ja;1,098;0,6309;manchmal;ÖPV;Adipositas_II
41;m;1,75;116,6;manchmal;ja;2;2,83;nein;nein;1,73;ja;0,3563;0;manchmal;PKW;Adipositas_II
28;m;1,7;101,6;manchmal;ja;2,63;1;nein;nein;1;ja;0,2454;0,3153;manchmal;PKW;Adipositas_II
23;m;1,85;121,4;manchmal;ja;3;2,6;nein;nein;2,05;ja;0,8353;0;manchmal;ÖPV;Adipositas_II
23;m;1,84;122;manchmal;ja;3;2,53;nein;nein;1,65;ja;1,0254;0;manchmal;ÖPV;Adipositas_II
24;m;1,61;98,5;nie;ja;3;2,12;nein;nein;1;ja;1,5434;0,8902;manchmal;ÖPV;Adipositas_II
20;m;1,65;106,5;nie;ja;2,87;1,47;nein;nein;1,66;ja;0;1,444;manchmal;ÖPV;Adipositas_II
30;m;1,76;112;manchmal;ja;1,87;3;nein;nein;2,02;ja;0;0,614;manchmal;PKW;Adipositas_II
